5755	10000
623	3	1.0
623	4	1.0
623	5	1.0
623	6	1.0
623	7	1.0
623	8	1.0
623	9	1.0
623	14	1.0
623	16	1.0
623	27	1.0
623	41	1.0
623	53	1.0
623	57	1.0
623	59	1.0
623	71	1.0
623	81	1.0
623	85	1.0
623	94	1.0
623	104	1.0
623	109	1.0
623	209	1.0
623	407	1.0
623	548	1.0
623	570	1.0
623	604	1.0
623	2295	1.0
623	6028	1.0
623	6366	1.0
623	7711	1.0
624	0	1.0
624	1	1.0
624	2	1.0
624	3	1.0
624	4	1.0
624	7	1.0
624	8	1.0
624	9	1.0
624	11	1.0
624	12	1.0
624	26	1.0
624	28	1.0
624	41	1.0
624	49	1.0
624	54	1.0
624	61	1.0
624	77	1.0
624	78	1.0
624	89	1.0
624	98	1.0
624	125	1.0
624	126	1.0
624	161	1.0
624	213	1.0
624	351	1.0
624	447	1.0
624	5419	1.0
624	8008	1.0
625	0	2.0
625	1	1.0
625	2	1.0
625	3	1.0
625	5	1.0
625	6	1.0
625	7	1.0
625	8	1.0
625	10	1.0
625	11	1.0
625	20	1.0
625	25	1.0
625	46	1.0
625	48	1.0
625	63	1.0
625	64	1.0
625	92	1.0
625	100	1.0
625	109	1.0
625	122	1.0
625	132	1.0
625	163	1.0
625	307	1.0
625	507	1.0
625	3676	1.0
625	3906	1.0
625	4037	1.0
626	1	1.0
626	2	1.0
626	3	1.0
626	4	1.0
626	5	1.0
626	6	1.0
626	7	1.0
626	8	1.0
626	9	1.0
626	13	1.0
626	24	1.0
626	41	1.0
626	49	1.0
626	63	1.0
626	78	1.0
626	89	1.0
626	98	1.0
626	100	1.0
626	109	1.0
626	125	1.0
626	126	1.0
626	163	1.0
626	213	1.0
626	307	1.0
626	351	1.0
626	447	1.0
626	3676	1.0
626	3906	1.0
626	4037	1.0
626	5419	1.0
626	8008	1.0
627	1	1.0
627	2	1.0
627	3	1.0
627	4	1.0
627	5	1.0
627	6	1.0
627	7	1.0
627	8	1.0
627	9	1.0
627	14	1.0
627	16	1.0
627	27	1.0
627	57	1.0
627	59	1.0
627	63	1.0
627	71	1.0
627	81	1.0
627	100	1.0
627	109	1.0
627	117	1.0
627	163	1.0
627	173	1.0
627	209	1.0
627	307	1.0
627	407	1.0
627	548	1.0
627	604	1.0
627	2295	1.0
627	3676	1.0
627	3906	1.0
627	4037	1.0
628	0	1.0
628	1	1.0
628	2	1.0
628	3	1.0
628	4	1.0
628	6	1.0
628	7	1.0
628	8	1.0
628	9	1.0
628	11	1.0
628	12	1.0
628	53	1.0
628	75	1.0
628	80	1.0
628	93	1.0
628	99	1.0
628	117	1.0
628	125	1.0
628	126	1.0
628	161	1.0
628	168	1.0
628	174	1.0
628	213	1.0
628	351	1.0
628	359	1.0
628	363	1.0
628	570	1.0
628	2865	1.0
628	6262	1.0
628	6669	1.0
629	0	2.0
629	1	1.0
629	2	1.0
629	3	1.0
629	4	1.0
629	5	1.0
629	6	1.0
629	7	1.0
629	8	1.0
629	10	1.0
629	11	1.0
629	12	1.0
629	49	1.0
629	53	1.0
629	72	1.0
629	88	1.0
629	91	1.0
629	113	1.0
629	127	1.0
629	132	1.0
629	193	1.0
629	250	1.0
629	393	1.0
629	447	1.0
629	570	1.0
629	1255	1.0
629	2357	1.0
629	5718	1.0
629	8401	1.0
630	0	2.0
630	1	1.0
630	3	1.0
630	4	1.0
630	5	1.0
630	7	1.0
630	9	1.0
630	10	1.0
630	11	1.0
630	22	1.0
630	30	1.0
630	31	1.0
630	48	1.0
630	49	1.0
630	107	1.0
630	130	1.0
630	153	1.0
630	330	1.0
630	447	1.0
630	507	1.0
630	1721	1.0
630	1884	1.0
630	2039	1.0
631	0	1.0
631	1	1.0
631	3	1.0
631	4	1.0
631	5	1.0
631	7	1.0
631	10	1.0
631	13	1.0
631	22	1.0
631	24	1.0
631	30	1.0
631	31	1.0
631	49	1.0
631	88	1.0
631	113	1.0
631	127	1.0
631	132	1.0
631	193	1.0
631	393	1.0
631	447	1.0
631	1255	1.0
631	2039	1.0
631	5718	1.0
631	8401	1.0
632	1	1.0
632	3	1.0
632	4	1.0
632	5	1.0
632	7	1.0
632	9	1.0
632	22	1.0
632	27	1.0
632	30	1.0
632	31	1.0
632	52	1.0
632	80	1.0
632	99	1.0
632	117	1.0
632	125	1.0
632	126	1.0
632	168	1.0
632	174	1.0
632	213	1.0
632	351	1.0
632	363	1.0
632	2039	1.0
632	6262	1.0
632	6669	1.0
633	1	1.0
633	3	1.0
633	4	1.0
633	5	1.0
633	7	1.0
633	9	1.0
633	14	1.0
633	16	1.0
633	22	1.0
633	27	1.0
633	30	1.0
633	31	1.0
633	57	1.0
633	59	1.0
633	71	1.0
633	81	1.0
633	188	1.0
633	209	1.0
633	271	1.0
633	407	1.0
633	548	1.0
633	604	1.0
633	2039	1.0
633	2295	1.0
634	0	1.0
634	1	1.0
634	3	1.0
634	4	1.0
634	5	1.0
634	10	1.0
634	15	1.0
634	21	1.0
634	22	1.0
634	30	1.0
634	31	1.0
634	32	1.0
634	33	1.0
634	66	1.0
634	146	1.0
634	223	1.0
634	302	1.0
634	906	1.0
634	1341	1.0
634	1520	2.0
634	2039	1.0
634	4107	1.0
634	4591	1.0
635	2	1.0
635	22	1.0
635	47	1.0
635	62	1.0
635	154	1.0
635	155	1.0
635	183	1.0
635	8179	2.0
636	0	1.0
636	2	1.0
636	6	1.0
636	8	1.0
636	11	1.0
636	12	1.0
636	26	1.0
636	38	1.0
636	54	1.0
636	62	1.0
636	151	1.0
636	152	1.0
636	156	1.0
636	182	1.0
636	197	1.0
636	2024	1.0
636	7799	2.0
637	0	2.0
637	1	1.0
637	2	1.0
637	3	1.0
637	4	1.0
637	5	1.0
637	6	1.0
637	8	1.0
637	10	1.0
637	11	1.0
637	12	1.0
637	15	1.0
637	20	1.0
637	32	1.0
637	33	1.0
637	46	1.0
637	143	1.0
637	146	1.0
637	157	1.0
637	165	1.0
637	453	1.0
637	1732	2.0
637	1738	1.0
637	3547	1.0
637	3579	1.0
638	0	2.0
638	1	1.0
638	2	1.0
638	3	1.0
638	4	1.0
638	5	1.0
638	6	1.0
638	7	1.0
638	8	1.0
638	9	1.0
638	10	1.0
638	11	1.0
638	12	1.0
638	14	1.0
638	17	1.0
638	23	1.0
638	44	1.0
638	110	1.0
638	118	1.0
638	120	1.0
638	145	1.0
638	423	1.0
638	811	1.0
638	1270	1.0
638	4994	1.0
638	6157	1.0
638	6595	1.0
639	0	1.0
639	1	1.0
639	2	1.0
639	3	1.0
639	4	1.0
639	5	1.0
639	6	1.0
639	8	1.0
639	10	1.0
639	12	1.0
639	13	1.0
639	15	1.0
639	20	1.0
639	23	1.0
639	24	1.0
639	32	1.0
639	33	1.0
639	46	1.0
639	120	1.0
639	143	1.0
639	145	1.0
639	146	1.0
639	1270	1.0
639	1732	2.0
639	1738	1.0
639	3547	1.0
639	3579	1.0
639	4994	1.0
639	6157	1.0
639	6595	1.0
640	0	1.0
640	1	1.0
640	2	1.0
640	3	1.0
640	4	1.0
640	5	1.0
640	6	1.0
640	7	1.0
640	8	1.0
640	9	1.0
640	11	1.0
640	13	1.0
640	14	1.0
640	17	1.0
640	21	1.0
640	29	1.0
640	44	1.0
640	45	1.0
640	73	1.0
640	106	1.0
640	109	1.0
640	116	1.0
640	134	1.0
640	231	1.0
640	811	1.0
640	816	1.0
640	1781	1.0
640	2013	1.0
640	2664	1.0
640	3280	1.0
641	0	2.0
641	1	1.0
641	2	1.0
641	3	1.0
641	4	1.0
641	6	1.0
641	7	1.0
641	8	1.0
641	9	1.0
641	10	1.0
641	11	1.0
641	12	1.0
641	16	1.0
641	36	1.0
641	42	1.0
641	81	1.0
641	83	1.0
641	96	1.0
641	121	1.0
641	129	1.0
641	161	1.0
641	205	1.0
641	239	1.0
641	668	1.0
641	880	1.0
641	4650	1.0
641	5091	1.0
641	7160	1.0
642	1	1.0
642	2	1.0
642	3	1.0
642	4	1.0
642	6	1.0
642	7	1.0
642	8	1.0
642	9	1.0
642	12	1.0
642	13	2.0
642	14	1.0
642	17	1.0
642	21	1.0
642	24	1.0
642	29	1.0
642	42	1.0
642	44	1.0
642	73	1.0
642	83	1.0
642	116	1.0
642	129	1.0
642	161	1.0
642	239	1.0
642	811	1.0
642	816	1.0
642	2664	1.0
642	3280	1.0
642	4650	1.0
642	5091	1.0
642	7160	1.0
643	0	1.0
643	1	1.0
643	2	1.0
643	3	1.0
643	4	1.0
643	5	1.0
643	6	1.0
643	7	1.0
643	8	1.0
643	11	1.0
643	12	1.0
643	13	1.0
643	16	1.0
643	29	1.0
643	37	1.0
643	42	1.0
643	67	1.0
643	97	1.0
643	101	1.0
643	108	1.0
643	119	1.0
643	121	1.0
643	132	1.0
643	200	1.0
643	347	1.0
643	431	1.0
643	668	1.0
643	880	1.0
643	1741	1.0
643	4620	1.0
643	7885	1.0
644	0	2.0
644	1	1.0
644	2	1.0
644	3	1.0
644	4	1.0
644	5	1.0
644	6	1.0
644	7	1.0
644	9	1.0
644	10	1.0
644	11	1.0
644	18	1.0
644	19	1.0
644	37	1.0
644	53	1.0
644	56	1.0
644	65	1.0
644	66	1.0
644	74	1.0
644	79	1.0
644	95	1.0
644	114	1.0
644	229	1.0
644	251	1.0
644	334	1.0
644	570	1.0
644	2357	1.0
644	3242	1.0
644	4236	1.0
644	5987	1.0
645	1	1.0
645	2	1.0
645	3	1.0
645	4	1.0
645	5	1.0
645	6	1.0
645	7	1.0
645	13	2.0
645	16	1.0
645	18	1.0
645	19	1.0
645	24	1.0
645	29	1.0
645	37	1.0
645	53	1.0
645	67	1.0
645	74	1.0
645	95	1.0
645	108	1.0
645	121	1.0
645	132	1.0
645	200	1.0
645	251	1.0
645	570	1.0
645	668	1.0
645	880	1.0
645	1741	1.0
645	2357	1.0
645	4620	1.0
645	5987	1.0
646	0	1.0
646	1	1.0
646	2	1.0
646	4	1.0
646	7	1.0
646	8	1.0
646	9	1.0
646	11	1.0
646	12	1.0
646	13	1.0
646	28	1.0
646	29	1.0
646	39	1.0
646	40	1.0
646	49	1.0
646	56	1.0
646	68	1.0
646	82	1.0
646	87	1.0
646	94	1.0
646	114	1.0
646	229	1.0
646	325	1.0
646	373	1.0
646	434	1.0
646	447	1.0
646	1234	1.0
646	1884	1.0
646	3242	1.0
646	9412	1.0
647	0	2.0
647	1	1.0
647	2	1.0
647	3	1.0
647	5	1.0
647	6	1.0
647	8	1.0
647	10	1.0
647	11	1.0
647	25	1.0
647	26	1.0
647	34	1.0
647	35	1.0
647	48	1.0
647	60	1.0
647	77	1.0
647	78	1.0
647	105	1.0
647	109	1.0
647	124	1.0
647	301	1.0
647	305	1.0
647	324	1.0
647	507	1.0
647	593	1.0
647	5001	1.0
647	5629	1.0
647	6666	1.0
648	1	1.0
648	2	1.0
648	3	1.0
648	4	1.0
648	5	1.0
648	6	1.0
648	7	1.0
648	8	1.0
648	9	1.0
648	13	2.0
648	24	1.0
648	26	1.0
648	29	1.0
648	49	1.0
648	56	1.0
648	68	1.0
648	77	1.0
648	82	1.0
648	105	1.0
648	109	1.0
648	114	1.0
648	229	1.0
648	301	1.0
648	325	1.0
648	447	1.0
648	593	1.0
648	1884	1.0
648	3242	1.0
648	5629	1.0
648	6666	1.0
649	0	1.0
649	1	1.0
649	2	1.0
649	3	1.0
649	4	1.0
649	7	1.0
649	9	1.0
649	11	1.0
649	13	1.0
649	18	1.0
649	19	1.0
649	20	1.0
649	28	1.0
649	29	1.0
649	47	1.0
649	48	1.0
649	64	1.0
649	71	1.0
649	100	1.0
649	102	1.0
649	124	1.0
649	161	1.0
649	262	1.0
649	507	1.0
649	1293	1.0
649	5001	1.0
649	8290	1.0
650	0	2.0
650	1	1.0
650	2	1.0
650	7	1.0
650	8	1.0
650	10	1.0
650	11	1.0
650	12	1.0
650	17	1.0
650	25	1.0
650	28	1.0
650	38	1.0
650	39	1.0
650	40	1.0
650	51	1.0
650	70	1.0
650	80	1.0
650	84	1.0
650	93	1.0
650	103	1.0
650	132	1.0
650	247	1.0
650	1130	1.0
650	2128	1.0
650	3801	1.0
650	5626	1.0
650	6721	1.0
650	8090	1.0
650	8478	1.0
650	8700	1.0
651	0	2.0
651	1	1.0
651	2	1.0
651	3	1.0
651	5	1.0
651	6	1.0
651	8	1.0
651	10	1.0
651	11	1.0
651	12	1.0
651	15	1.0
651	25	1.0
651	34	1.0
651	35	1.0
651	50	1.0
651	69	1.0
651	88	1.0
651	90	1.0
651	91	1.0
651	127	1.0
651	164	1.0
651	277	1.0
651	497	1.0
651	1391	1.0
651	1403	1.0
651	1748	1.0
651	4371	1.0
652	0	1.0
652	1	1.0
652	2	1.0
652	3	1.0
652	5	1.0
652	6	1.0
652	7	1.0
652	8	1.0
652	10	1.0
652	12	1.0
652	13	1.0
652	17	1.0
652	24	1.0
652	25	1.0
652	38	1.0
652	70	1.0
652	80	1.0
652	90	1.0
652	91	1.0
652	103	1.0
652	132	1.0
652	164	1.0
652	247	1.0
652	277	1.0
652	497	1.0
652	1403	1.0
652	1748	1.0
652	5626	1.0
652	6721	1.0
652	8090	1.0
652	8478	1.0
653	1	1.0
653	2	1.0
653	3	1.0
653	4	1.0
653	5	1.0
653	6	1.0
653	7	1.0
653	8	1.0
653	9	1.0
653	12	1.0
653	13	1.0
653	20	1.0
653	27	1.0
653	29	1.0
653	48	1.0
653	52	1.0
653	64	1.0
653	71	1.0
653	90	1.0
653	91	1.0
653	124	1.0
653	164	1.0
653	262	1.0
653	277	1.0
653	497	1.0
653	507	1.0
653	1293	1.0
653	1403	1.0
653	1748	1.0
653	5001	1.0
653	8290	1.0
654	1	1.0
654	2	1.0
654	3	1.0
654	4	1.0
654	5	1.0
654	6	1.0
654	7	1.0
654	8	1.0
654	9	1.0
654	12	1.0
654	13	1.0
654	29	1.0
654	49	1.0
654	56	1.0
654	58	1.0
654	68	1.0
654	82	1.0
654	90	1.0
654	91	1.0
654	114	1.0
654	149	1.0
654	164	1.0
654	229	1.0
654	277	1.0
654	325	1.0
654	447	1.0
654	497	1.0
654	1403	1.0
654	1748	1.0
654	1884	1.0
654	3242	1.0
655	1	1.0
655	2	1.0
655	3	1.0
655	4	1.0
655	5	1.0
655	6	1.0
655	7	1.0
655	8	1.0
655	12	1.0
655	13	1.0
655	16	1.0
655	29	1.0
655	37	1.0
655	67	1.0
655	90	1.0
655	91	1.0
655	108	1.0
655	121	1.0
655	132	1.0
655	138	1.0
655	164	1.0
655	190	1.0
655	200	1.0
655	277	1.0
655	497	1.0
655	668	1.0
655	880	1.0
655	1403	1.0
655	1741	1.0
655	1748	1.0
655	4620	1.0
656	1	1.0
656	2	1.0
656	3	1.0
656	4	1.0
656	5	1.0
656	6	1.0
656	7	1.0
656	8	1.0
656	9	1.0
656	12	1.0
656	13	1.0
656	14	1.0
656	17	1.0
656	21	1.0
656	29	1.0
656	44	1.0
656	73	1.0
656	90	1.0
656	91	1.0
656	116	1.0
656	164	1.0
656	188	1.0
656	271	1.0
656	277	1.0
656	497	1.0
656	811	1.0
656	816	1.0
656	1403	1.0
656	1748	1.0
656	2664	1.0
656	3280	1.0
657	0	1.0
657	1	1.0
657	2	1.0
657	3	1.0
657	4	1.0
657	5	1.0
657	6	1.0
657	7	1.0
657	8	1.0
657	9	1.0
657	11	1.0
657	12	1.0
657	16	1.0
657	53	1.0
657	76	1.0
657	85	1.0
657	107	1.0
657	115	1.0
657	121	1.0
657	162	1.0
657	188	1.0
657	224	1.0
657	265	1.0
657	659	1.0
657	668	1.0
657	880	1.0
657	1151	1.0
657	1264	1.0
657	2261	1.0
657	4470	1.0
657	9882	1.0
658	0	2.0
658	1	1.0
658	2	1.0
658	3	1.0
658	4	1.0
658	5	1.0
658	6	1.0
658	7	1.0
658	8	1.0
658	9	1.0
658	10	1.0
658	11	1.0
658	12	1.0
658	49	1.0
658	61	1.0
658	86	1.0
658	98	1.0
658	112	1.0
658	123	1.0
658	142	1.0
658	176	1.0
658	253	1.0
658	355	1.0
658	406	1.0
658	577	1.0
658	909	1.0
658	1256	1.0
658	1916	1.0
658	7466	1.0
659	1	1.0
659	2	1.0
659	3	1.0
659	4	1.0
659	5	1.0
659	6	1.0
659	7	1.0
659	8	1.0
659	9	1.0
659	12	1.0
659	13	1.0
659	16	1.0
659	24	1.0
659	61	1.0
659	76	1.0
659	86	1.0
659	107	1.0
659	112	1.0
659	121	1.0
659	162	1.0
659	188	1.0
659	224	1.0
659	265	1.0
659	355	1.0
659	406	1.0
659	668	1.0
659	880	1.0
659	1151	1.0
659	1256	1.0
659	2261	1.0
659	7466	1.0
660	0	1.0
660	1	1.0
660	2	1.0
660	3	1.0
660	4	1.0
660	5	1.0
660	6	1.0
660	7	1.0
660	8	1.0
660	9	1.0
660	11	1.0
660	12	1.0
660	13	1.0
660	26	1.0
660	29	1.0
660	59	1.0
660	63	1.0
660	92	1.0
660	128	1.0
660	131	1.0
660	142	1.0
660	144	1.0
660	176	1.0
660	253	1.0
660	409	1.0
660	747	1.0
660	1718	1.0
660	1916	1.0
660	5252	1.0
660	5751	1.0
660	7204	1.0
661	1	1.0
661	2	1.0
661	3	1.0
661	4	1.0
661	5	1.0
661	6	1.0
661	7	1.0
661	8	1.0
661	9	1.0
661	12	1.0
661	16	1.0
661	26	1.0
661	27	1.0
661	52	1.0
661	63	1.0
661	76	1.0
661	107	1.0
661	121	1.0
661	128	1.0
661	144	1.0
661	162	1.0
661	188	1.0
661	224	1.0
661	265	1.0
661	668	1.0
661	880	1.0
661	1151	1.0
661	2261	1.0
661	5252	1.0
661	5751	1.0
661	7204	1.0
662	0	1.0
662	1	1.0
662	2	1.0
662	3	1.0
662	4	1.0
662	5	1.0
662	6	1.0
662	7	1.0
662	9	1.0
662	11	1.0
662	18	1.0
662	19	1.0
662	20	1.0
662	23	1.0
662	27	1.0
662	57	1.0
662	75	1.0
662	99	1.0
662	133	1.0
662	135	1.0
662	139	1.0
662	142	1.0
662	176	1.0
662	253	1.0
662	450	1.0
662	1916	1.0
662	3265	1.0
662	6873	1.0
662	6898	1.0
663	1	1.0
663	2	1.0
663	3	1.0
663	4	1.0
663	5	1.0
663	6	1.0
663	7	1.0
663	9	1.0
663	16	1.0
663	18	1.0
663	19	1.0
663	23	1.0
663	41	1.0
663	75	1.0
663	76	1.0
663	104	1.0
663	107	1.0
663	121	1.0
663	139	1.0
663	162	1.0
663	188	1.0
663	224	1.0
663	265	1.0
663	450	1.0
663	668	1.0
663	880	1.0
663	1151	1.0
663	2261	1.0
663	3265	1.0
663	6873	1.0
663	6898	1.0
664	0	1.0
664	1	1.0
664	2	1.0
664	4	1.0
664	7	1.0
664	8	1.0
664	9	1.0
664	11	1.0
664	12	1.0
664	21	1.0
664	28	1.0
664	39	1.0
664	40	1.0
664	41	1.0
664	42	1.0
664	72	1.0
664	89	1.0
664	97	1.0
664	113	1.0
664	142	1.0
664	160	1.0
664	169	1.0
664	176	1.0
664	253	1.0
664	479	1.0
664	1916	1.0
664	2066	1.0
664	3444	1.0
664	4586	1.0
664	7649	1.0
664	9189	1.0
665	0	2.0
665	1	1.0
665	3	1.0
665	5	1.0
665	10	1.0
665	11	1.0
665	16	1.0
665	22	1.0
665	25	1.0
665	30	1.0
665	31	1.0
665	34	1.0
665	35	1.0
665	37	1.0
665	79	1.0
665	153	1.0
665	185	1.0
665	225	1.0
665	464	1.0
665	1419	1.0
665	2233	1.0
665	3173	1.0
666	1	1.0
666	3	1.0
666	4	1.0
666	5	1.0
666	7	1.0
666	9	1.0
666	13	1.0
666	21	1.0
666	22	1.0
666	24	1.0
666	30	1.0
666	31	1.0
666	41	1.0
666	89	1.0
666	113	1.0
666	142	1.0
666	160	1.0
666	176	1.0
666	253	1.0
666	479	1.0
666	1419	1.0
666	1916	1.0
666	2066	1.0
666	7649	1.0
667	1	1.0
667	3	1.0
667	4	1.0
667	5	1.0
667	7	1.0
667	9	1.0
667	16	1.0
667	22	1.0
667	30	1.0
667	31	1.0
667	76	1.0
667	107	1.0
667	117	1.0
667	121	1.0
667	162	1.0
667	173	1.0
667	188	1.0
667	224	1.0
667	265	1.0
667	668	1.0
667	880	1.0
667	1151	1.0
667	1419	1.0
667	2261	1.0
668	1	1.0
668	3	1.0
668	4	1.0
668	5	1.0
668	7	1.0
668	9	1.0
668	13	1.0
668	14	1.0
668	17	1.0
668	21	1.0
668	22	1.0
668	29	1.0
668	30	1.0
668	31	1.0
668	44	1.0
668	73	1.0
668	116	1.0
668	266	1.0
668	312	1.0
668	811	1.0
668	816	1.0
668	1419	1.0
668	2664	1.0
668	3280	1.0
669	0	1.0
669	1	1.0
669	3	1.0
669	4	1.0
669	5	1.0
669	10	1.0
669	15	1.0
669	20	1.0
669	22	1.0
669	30	1.0
669	31	1.0
669	32	1.0
669	33	1.0
669	46	1.0
669	143	1.0
669	146	1.0
669	322	1.0
669	362	1.0
669	1419	1.0
669	1732	2.0
669	1738	1.0
669	3547	1.0
669	3579	1.0
670	2	1.0
670	22	1.0
670	47	1.0
670	62	1.0
670	154	1.0
670	155	1.0
670	183	1.0
670	6807	2.0
671	0	1.0
671	2	1.0
671	6	1.0
671	11	1.0
671	18	1.0
671	19	1.0
671	38	1.0
671	47	1.0
671	62	1.0
671	145	1.0
671	151	1.0
671	152	1.0
671	156	1.0
671	182	1.0
671	2037	1.0
671	7990	2.0
672	0	2.0
672	1	1.0
672	2	1.0
672	4	1.0
672	8	1.0
672	10	1.0
672	11	1.0
672	12	1.0
672	15	1.0
672	28	1.0
672	32	1.0
672	33	1.0
672	38	1.0
672	39	1.0
672	40	1.0
672	42	1.0
672	97	1.0
672	116	1.0
672	134	1.0
672	146	1.0
672	157	1.0
672	347	1.0
672	697	1.0
672	1054	2.0
672	2599	1.0
672	3008	1.0
672	3079	1.0
672	8699	1.0
673	0	2.0
673	1	1.0
673	2	1.0
673	3	1.0
673	5	1.0
673	6	1.0
673	8	1.0
673	10	1.0
673	11	1.0
673	12	1.0
673	14	1.0
673	15	1.0
673	23	1.0
673	25	1.0
673	34	1.0
673	35	1.0
673	37	1.0
673	79	1.0
673	96	1.0
673	110	1.0
673	120	1.0
673	129	1.0
673	334	1.0
673	553	1.0
673	652	1.0
673	1564	1.0
673	7839	1.0
673	7866	1.0
673	8560	1.0
674	0	1.0
674	1	1.0
674	2	1.0
674	3	1.0
674	4	1.0
674	5	1.0
674	6	1.0
674	8	1.0
674	10	1.0
674	12	1.0
674	13	1.0
674	15	1.0
674	23	1.0
674	24	1.0
674	32	1.0
674	33	1.0
674	38	1.0
674	116	1.0
674	120	1.0
674	129	1.0
674	146	1.0
674	652	1.0
674	697	1.0
674	1054	2.0
674	2599	1.0
674	3008	1.0
674	3079	1.0
674	7839	1.0
674	7866	1.0
674	8560	1.0
675	0	1.0
675	1	1.0
675	2	1.0
675	3	1.0
675	4	1.0
675	5	1.0
675	6	1.0
675	7	1.0
675	8	1.0
675	9	1.0
675	11	1.0
675	12	1.0
675	13	1.0
675	14	1.0
675	15	1.0
675	21	1.0
675	23	1.0
675	29	1.0
675	73	1.0
675	106	1.0
675	108	1.0
675	119	1.0
675	252	1.0
675	530	1.0
675	553	1.0
675	1564	1.0
675	1778	1.0
675	5432	1.0
675	7017	1.0
675	7677	1.0
675	9476	1.0
676	0	2.0
676	1	1.0
676	2	1.0
676	3	1.0
676	4	1.0
676	5	1.0
676	6	1.0
676	7	1.0
676	8	1.0
676	9	1.0
676	10	1.0
676	11	1.0
676	12	1.0
676	16	1.0
676	21	1.0
676	53	1.0
676	66	1.0
676	81	1.0
676	83	1.0
676	95	1.0
676	121	1.0
676	214	1.0
676	388	1.0
676	632	1.0
676	729	1.0
676	4411	1.0
676	4544	1.0
676	8040	1.0
677	1	1.0
677	2	1.0
677	3	1.0
677	4	1.0
677	5	1.0
677	6	1.0
677	7	1.0
677	8	1.0
677	9	1.0
677	12	1.0
677	13	2.0
677	14	1.0
677	15	1.0
677	21	1.0
677	24	1.0
677	29	1.0
677	53	1.0
677	73	1.0
677	83	1.0
677	95	1.0
677	108	1.0
677	388	1.0
677	530	1.0
677	553	1.0
677	729	1.0
677	1564	1.0
677	4411	1.0
677	4544	1.0
677	5432	1.0
677	7017	1.0
678	0	1.0
678	1	1.0
678	2	1.0
678	3	1.0
678	4	1.0
678	5	1.0
678	6	1.0
678	8	1.0
678	10	1.0
678	12	1.0
678	15	1.0
678	32	1.0
678	33	1.0
678	38	1.0
678	41	1.0
678	53	1.0
678	83	1.0
678	95	1.0
678	104	1.0
678	116	1.0
678	146	1.0
678	388	1.0
678	697	1.0
678	729	1.0
678	1054	2.0
678	2599	1.0
678	3008	1.0
678	3079	1.0
678	4411	1.0
678	4544	1.0
679	0	1.0
679	1	1.0
679	2	1.0
679	3	1.0
679	4	1.0
679	5	1.0
679	6	1.0
679	7	1.0
679	8	1.0
679	9	1.0
679	11	1.0
679	12	1.0
679	14	1.0
679	15	1.0
679	41	1.0
679	42	1.0
679	49	1.0
679	67	1.0
679	68	1.0
679	87	1.0
679	89	1.0
679	97	1.0
679	101	1.0
679	369	1.0
679	430	1.0
679	553	1.0
679	1305	1.0
679	1506	1.0
679	1564	1.0
679	3749	1.0
680	0	2.0
680	1	1.0
680	2	1.0
680	3	1.0
680	4	1.0
680	5	1.0
680	6	1.0
680	7	1.0
680	8	1.0
680	9	1.0
680	10	1.0
680	11	1.0
680	12	1.0
680	37	1.0
680	42	1.0
680	48	1.0
680	60	1.0
680	65	1.0
680	74	1.0
680	79	1.0
680	105	1.0
680	114	1.0
680	239	1.0
680	323	1.0
680	358	1.0
680	1755	1.0
680	2256	1.0
680	2635	1.0
680	3435	1.0
680	8142	1.0
681	0	2.0
681	1	1.0
681	2	1.0
681	3	1.0
681	4	1.0
681	5	1.0
681	6	1.0
681	7	1.0
681	8	1.0
681	9	1.0
681	10	1.0
681	11	1.0
681	12	1.0
681	37	1.0
681	53	1.0
681	56	1.0
681	71	1.0
681	82	1.0
681	94	1.0
681	102	1.0
681	111	1.0
681	147	1.0
681	200	1.0
681	331	1.0
681	470	1.0
681	1389	1.0
681	1463	1.0
681	1584	1.0
681	1717	1.0
682	0	2.0
682	1	1.0
682	2	1.0
682	3	1.0
682	4	1.0
682	5	1.0
682	6	1.0
682	7	1.0
682	8	1.0
682	9	1.0
682	10	1.0
682	11	1.0
682	12	1.0
682	47	1.0
682	49	1.0
682	56	1.0
682	70	1.0
682	77	1.0
682	78	1.0
682	84	1.0
682	124	1.0
682	229	1.0
682	458	1.0
682	819	1.0
682	1700	1.0
682	2799	1.0
682	2917	1.0
682	2974	1.0
682	3007	1.0
682	3031	1.0
683	0	1.0
683	1	1.0
683	2	1.0
683	3	1.0
683	4	1.0
683	5	1.0
683	6	1.0
683	7	1.0
683	8	1.0
683	9	1.0
683	10	1.0
683	12	1.0
683	13	1.0
683	24	1.0
683	37	1.0
683	47	1.0
683	56	1.0
683	71	1.0
683	77	1.0
683	82	1.0
683	84	1.0
683	111	1.0
683	147	1.0
683	200	1.0
683	331	1.0
683	1389	1.0
683	1717	1.0
683	2799	1.0
683	2917	1.0
683	3007	1.0
683	3031	1.0
684	0	1.0
684	1	1.0
684	2	1.0
684	3	1.0
684	4	1.0
684	5	1.0
684	6	1.0
684	7	1.0
684	8	1.0
684	9	1.0
684	10	1.0
684	12	1.0
684	27	1.0
684	37	1.0
684	47	1.0
684	48	1.0
684	52	1.0
684	60	1.0
684	65	1.0
684	77	1.0
684	79	1.0
684	84	1.0
684	114	1.0
684	323	1.0
684	1755	1.0
684	2256	1.0
684	2799	1.0
684	2917	1.0
684	3007	1.0
684	3031	1.0
684	8142	1.0
685	1	1.0
685	2	1.0
685	3	1.0
685	4	1.0
685	5	1.0
685	6	1.0
685	7	1.0
685	8	1.0
